Year,geoid,type,name,centroid_lng,centroid_lat,bbox_arr
2021,3618718,place,"Coxsackie, NY",-73.8079891,42.3576277,"{-73.832025,42.342881,-73.787764,42.369446}"
2021,3618762,place,"Cragsmoor, NY",-74.3911687,41.6654836,"{-74.421428,41.644876,-74.361165,41.694131}"
2021,3618817,place,"Cranberry Lake, NY",-74.86828,44.180885,"{-74.901657,44.149756,-74.789954,44.253403}"
2021,3618993,place,"Crest View Heights, NY",-76.1234092,42.075728,"{-76.136,42.064434,-76.108947,42.08459}"
2021,3619070,place,"Croghan, NY",-75.3912288,43.8945626,"{-75.39821,43.889033,-75.382966,43.90142}"
2021,3619092,place,"Crompond, NY",-73.8399627,41.2952646,"{-73.854847,41.277394,-73.818509,41.307831}"
2021,3619213,place,"Croton-on-Hudson, NY",-73.901152,41.2096524,"{-73.939983,41.164395,-73.862695,41.22848}"
2021,3619229,place,"Crown Heights, NY",-73.9286626,41.6416541,"{-73.938923,41.631773,-73.918938,41.651357}"
2021,3619290,place,"Crugers, NY",-73.92581,41.2313375,"{-73.944683,41.214494,-73.911468,41.240659}"
2021,3619308,place,"Crystal Beach, NY",-77.2582929,42.8097693,"{-77.26682,42.79946,-77.242612,42.819847}"
2021,3619356,place,"Cuba, NY",-78.2752112,42.2182919,"{-78.2884,42.210538,-78.264771,42.228074}"
2021,3619408,place,"Cumberland Head, NY",-73.3980064,44.717703,"{-73.420569,44.690651,-73.378383,44.744203}"
2021,3619411,place,"Cumminsville, NY",-77.7189356,42.5705392,"{-77.724284,42.566767,-77.713788,42.574947}"
2021,3619466,place,"Cutchogue, NY",-72.4869577,41.0212229,"{-72.528742,40.985253,-72.433688,41.051933}"
2021,3619510,place,"Cuylerville, NY",-77.8737578,42.7776922,"{-77.881838,42.771547,-77.865817,42.785665}"
2021,3619587,place,"Dalton, NY",-77.9519379,42.542227,"{-77.961317,42.530424,-77.942082,42.552271}"
2021,3619609,place,"Danby, NY",-76.4668176,42.3565875,"{-76.506672,42.341192,-76.451813,42.368788}"
2021,3619642,place,"Dannemora, NY",-73.7185351,44.7197211,"{-73.730307,44.709744,-73.706333,44.729887}"
2021,3619664,place,"Dansville, NY",-77.696927,42.5624823,"{-77.719362,42.5441,-77.666976,42.586992}"
2021,3619774,place,"Davenport Center, NY",-74.9112168,42.4450853,"{-74.937063,42.428884,-74.882457,42.469061}"
2021,3619972,place,"Deer Park, NY",-73.3217362,40.7614408,"{-73.353756,40.740618,-73.294962,40.784297}"
2021,3619994,place,"Deferiet, NY",-75.682427,44.0364908,"{-75.688492,44.024866,-75.669125,44.042774}"
2021,3620049,place,"DeKalb Junction, NY",-75.2976878,44.5120523,"{-75.310797,44.486849,-75.25267,44.533555}"
2021,3620082,place,"Delanson, NY",-74.1824433,42.7480992,"{-74.192508,42.740168,-74.177055,42.756254}"
2021,3620115,place,"Delevan, NY",-78.4796033,42.4912882,"{-78.489949,42.481488,-78.471698,42.500647}"
2021,3620126,place,"Delhi, NY",-74.9154797,42.2774174,"{-74.938261,42.256376,-74.894522,42.297455}"
2021,3620302,place,"Depauville, NY",-76.045152,44.1424484,"{-76.094379,44.115206,-75.997216,44.169696}"
2021,3620313,place,"Depew, NY",-78.7043632,42.9117637,"{-78.7399,42.892394,-78.676845,42.930044}"
2021,3620346,place,"Deposit, NY",-75.4229194,42.0641755,"{-75.436047,42.055699,-75.405819,42.070383}"
2021,3620379,place,"Dering Harbor, NY",-72.341328,41.0921774,"{-72.348311,41.087972,-72.335978,41.098821}"
2021,3620390,place,"DeRuyter, NY",-75.8866889,42.7586689,"{-75.893184,42.754054,-75.880187,42.763325}"
2021,3620467,place,"De Witt, NY",-76.0864256,43.0280899,"{-76.111572,43.003851,-76.051375,43.05655}"
2021,3620500,place,"Dexter, NY",-76.0429821,44.0111789,"{-76.055965,44.001888,-76.031877,44.021669}"
2021,3620687,place,"Dix Hills, NY",-73.3374587,40.803322,"{-73.380746,40.767147,-73.293636,40.838557}"
2021,3620698,place,"Dobbs Ferry, NY",-73.8686359,41.0099937,"{-73.893579,40.998157,-73.845258,41.02449}"
2021,3620731,place,"Dolgeville, NY",-74.7799783,43.1066959,"{-74.78667,43.09,-74.76004,43.117279}"
2021,3620841,place,"Dover Plains, NY",-73.5730143,41.7392719,"{-73.584823,41.729565,-73.560465,41.747343}"
2021,3620852,place,"Downsville, NY",-74.9977086,42.0845976,"{-75.031991,42.061412,-74.968535,42.109323}"
2021,3620896,place,"Dresden, NY",-76.9570462,42.6839278,"{-76.963709,42.679264,-76.949295,42.687957}"
2021,3620951,place,"Dryden, NY",-76.3013868,42.4908303,"{-76.314059,42.479558,-76.285709,42.504955}"
2021,3620989,place,"Duane Lake, NY",-74.1073269,42.7522393,"{-74.144321,42.742997,-74.070674,42.760556}"
2021,3620995,place,"Duanesburg, NY",-74.133129,42.7634232,"{-74.17742,42.75281,-74.101364,42.776347}"
2021,3621050,place,"Dundee, NY",-76.977422,42.5236126,"{-76.99214,42.515853,-76.959799,42.53162}"
2021,3621105,place,"Dunkirk, NY",-79.3328983,42.4805509,"{-79.363649,42.456911,-79.30918,42.504401}"
2021,3621226,place,"Durhamville, NY",-75.6650003,43.1225622,"{-75.687101,43.113639,-75.645017,43.133733}"
2021,3621380,place,"Eagle Bay, NY",-74.8173674,43.7686436,"{-74.822851,43.762654,-74.813155,43.774821}"
2021,3621523,place,"Earlville, NY",-75.5435954,42.7400847,"{-75.552717,42.731371,-75.530675,42.750834}"
2021,3621578,place,"East Atlantic Beach, NY",-73.7122036,40.5855822,"{-73.718104,40.579144,-73.701075,40.591504}"
2021,3621589,place,"East Aurora, NY",-78.6170422,42.766837,"{-78.639862,42.755671,-78.592948,42.781231}"
2021,3621600,place,"East Avon, NY",-77.7073058,42.9127851,"{-77.717674,42.896111,-77.696769,42.924479}"
2021,3621809,place,"Eastchester, NY",-73.8074895,40.9583475,"{-73.821791,40.926836,-73.792388,40.987822}"
2021,3621919,place,"East Durham, NY",-74.0925256,42.3656499,"{-74.122427,42.340625,-74.068482,42.38282}"
2021,3621985,place,"East Farmingdale, NY",-73.4113676,40.7366569,"{-73.438617,40.706394,-73.374233,40.761926}"
2021,3622029,place,"East Frankfort, NY",-75.0647954,43.0169732,"{-75.076314,43.006387,-75.053952,43.024567}"
2021,3622084,place,"East Glenville, NY",-73.9289022,42.8640271,"{-73.955127,42.822954,-73.895938,42.904294}"
2021,3622106,place,"East Greenbush, NY",-73.7049967,42.5951736,"{-73.729917,42.58028,-73.676619,42.614969}"
2021,3622183,place,"East Hampton, NY",-72.1960936,40.9515426,"{-72.240839,40.929955,-72.154895,40.969887}"
2021,3622200,place,"East Hampton North, NY",-72.1891255,40.9727668,"{-72.229853,40.951613,-72.146456,40.996967}"
2021,3622238,place,"East Herkimer, NY",-74.9641984,43.0315183,"{-74.983323,43.023568,-74.938471,43.039386}"
2021,3622260,place,"East Hills, NY",-73.629176,40.7958411,"{-73.644058,40.777991,-73.607921,40.812427}"
2021,3622315,place,"East Islip, NY",-73.1873461,40.7262488,"{-73.204789,40.698403,-73.163579,40.747346}"
2021,3622326,place,"East Ithaca, NY",-76.4586782,42.4244722,"{-76.484477,42.409034,-76.44726,42.441326}"
2021,3622370,place,"East Kingston, NY",-73.9745955,41.9508605,"{-73.986579,41.942115,-73.959629,41.964718}"
2021,3622447,place,"East Marion, NY",-72.3351597,41.1352705,"{-72.363009,41.109059,-72.317436,41.148674}"
2021,3622480,place,"East Massapequa, NY",-73.437058,40.676236,"{-73.454047,40.650246,-73.423275,40.706615}"
2021,3622502,place,"East Meadow, NY",-73.5588611,40.7201151,"{-73.588906,40.694497,-73.52627,40.749524}"
2021,3622546,place,"East Moriches, NY",-72.756601,40.8087718,"{-72.782687,40.782036,-72.728076,40.834372}"
2021,3622557,place,"East Nassau, NY",-73.5049759,42.538976,"{-73.530528,42.49157,-73.492632,42.566322}"
2021,3622612,place,"East Northport, NY",-73.3232436,40.8791313,"{-73.355184,40.862415,-73.28644,40.89989}"
2021,3622623,place,"East Norwich, NY",-73.5288524,40.8495235,"{-73.544417,40.838938,-73.517396,40.862908}"
2021,3622733,place,"East Patchogue, NY",-72.9817724,40.7700309,"{-73.009935,40.742796,-72.949647,40.797301}"
2021,3622810,place,"Eastport, NY",-72.7350519,40.83508,"{-72.750177,40.813877,-72.706679,40.875187}"
2021,3622832,place,"East Quogue, NY",-72.5753545,40.8458508,"{-72.619858,40.808195,-72.539103,40.875901}"
2021,3622843,place,"East Randolph, NY",-78.9571841,42.1680672,"{-78.964953,42.160766,-78.942642,42.179224}"
2021,3622865,place,"East Rochester, NY",-77.4871756,43.1122104,"{-77.502815,43.098792,-77.469818,43.121897}"
2021,3622876,place,"East Rockaway, NY",-73.66713,40.6438042,"{-73.679406,40.633755,-73.655631,40.653368}"
2021,3622964,place,"East Setauket, NY",-73.0937144,40.9209661,"{-73.119961,40.886144,-73.065082,40.952466}"
2021,3622980,place,"East Shoreham, NY",-72.8753524,40.9502324,"{-72.906583,40.912792,-72.847594,40.973824}"
2021,3623052,place,"East Syracuse, NY",-76.0697891,43.0638229,"{-76.09024,43.055666,-76.051551,43.071248}"
2021,3623217,place,"East Williston, NY",-73.633607,40.7608497,"{-73.640759,40.753366,-73.625338,40.767411}"
2021,3623283,place,"East Worcester, NY",-74.6743209,42.6283987,"{-74.691255,42.610817,-74.642047,42.647539}"
2021,3623316,place,"Eatons Neck, NY",-73.4017711,40.9309688,"{-73.427264,40.911458,-73.384962,40.946797}"
2021,3623404,place,"Eden, NY",-78.9013001,42.652344,"{-78.937571,42.629365,-78.871297,42.673504}"
2021,3623602,place,"Edmeston, NY",-75.2522974,42.698855,"{-75.274722,42.672867,-75.22161,42.718338}"
2021,3623635,place,"Edwards, NY",-75.2493738,44.3202638,"{-75.266038,44.314515,-75.237359,44.333568}"
2021,3623701,place,"Eggertsville, NY",-78.8071875,42.9664746,"{-78.82384,42.949251,-78.790778,42.980859}"
2021,3623745,place,"Elba, NY",-78.1889085,43.0768041,"{-78.197458,43.066661,-78.179613,43.086977}"
2021,3623789,place,"Elbridge, NY",-76.4423524,43.0379359,"{-76.460389,43.027501,-76.430258,43.05114}"
2021,3623811,place,"Eldred, NY",-74.8788293,41.5268023,"{-74.889555,41.513479,-74.865029,41.545432}"
2021,3623822,place,"Elizabethtown, NY",-73.5889333,44.2261318,"{-73.616765,44.199552,-73.56617,44.233596}"
2021,3623965,place,"Ellenville, NY",-74.36219,41.7047438,"{-74.412882,41.663459,-74.313653,41.731271}"
2021,3624020,place,"Ellicottville, NY",-78.6722833,42.2748519,"{-78.684793,42.263837,-78.656738,42.284061}"
2021,3624075,place,"Ellisburg, NY",-76.1343878,43.7351015,"{-76.148849,43.724902,-76.119924,43.745297}"
2021,3624141,place,"Elma Center, NY",-78.6342914,42.8281982,"{-78.666125,42.796485,-78.606082,42.854125}"
2021,3624229,place,"Elmira, NY",-76.8096099,42.0933876,"{-76.842274,42.064651,-76.776631,42.120203}"
2021,3624251,place,"Elmira Heights, NY",-76.8255662,42.1266901,"{-76.841075,42.117974,-76.811193,42.134677}"
2021,3624273,place,"Elmont, NY",-73.7061659,40.6991762,"{-73.729176,40.686182,-73.688282,40.72087}"
2021,3624295,place,"Elmsford, NY",-73.8143254,41.0541144,"{-73.829732,41.045636,-73.801602,41.061131}"
2021,3624405,place,"Elwood, NY",-73.3388743,40.8461977,"{-73.37049,40.827083,-73.308963,40.864825}"
2021,3624515,place,"Endicott, NY",-76.0633763,42.0974887,"{-76.105842,42.071647,-76.036324,42.118817}"
2021,3624526,place,"Endwell, NY",-76.0235723,42.1228636,"{-76.039964,42.099037,-75.995084,42.138584}"
2021,3624625,place,"Erin, NY",-76.6717029,42.1840789,"{-76.686844,42.175659,-76.657425,42.19424}"
2021,3624713,place,"Esperance, NY",-74.2573916,42.7646329,"{-74.264186,42.755567,-74.25148,42.773944}"
2021,3624823,place,"Evans Mills, NY",-75.8077606,44.086978,"{-75.820196,44.077803,-75.794556,44.095826}"
2021,3624867,place,"Fabius, NY",-75.984786,42.8346657,"{-75.993324,42.829985,-75.977392,42.839155}"
2021,3624988,place,"Fair Haven, NY",-76.7046782,43.3231752,"{-76.7186,43.308807,-76.689,43.346229}"
2021,3625043,place,"Fairmount, NY",-76.2485048,43.0413826,"{-76.274485,43.029164,-76.220623,43.057195}"
2021,3625076,place,"Fairport, NY",-77.4430687,43.0994653,"{-77.457469,43.086679,-77.425793,43.108555}"
2021,3625109,place,"Fairview, NY",-73.9123947,41.7321116,"{-73.933857,41.716005,-73.892263,41.749143}"
2021,3625120,place,"Fairview, NY",-73.7959524,41.0441902,"{-73.804744,41.037979,-73.785653,41.049881}"
2021,3625164,place,"Falconer, NY",-79.1969322,42.1190693,"{-79.211345,42.109957,-79.17861,42.125948}"
2021,3625230,place,"Fallsburg, NY",-74.6138623,41.7389905,"{-74.638975,41.717371,-74.584924,41.754299}"
2021,3625384,place,"Farmingdale, NY",-73.4467594,40.7328076,"{-73.463016,40.723613,-73.433471,40.74001}"
2021,3625417,place,"Farmingville, NY",-73.0404631,40.838978,"{-73.075975,40.82145,-73.014696,40.859974}"
2021,3625428,place,"Farnham, NY",-79.0808594,42.5950644,"{-79.092283,42.587421,-79.069506,42.602712}"
2021,3625527,place,"Fayetteville, NY",-75.998361,43.0307939,"{-76.018973,43.020645,-75.976861,43.045148}"
2021,3625571,place,"Felts Mills, NY",-75.7701233,44.0124029,"{-75.774875,44.00776,-75.750124,44.02468}"
2021,3625747,place,"Fillmore, NY",-78.1105035,42.4658981,"{-78.122923,42.446071,-78.095873,42.475472}"
2021,3625839,place,"Fire Island, NY",-73.203314,40.6370968,"{-73.319884,40.611076,-72.727031,40.780778}"
2021,3625857,place,"Firthcliffe, NY",-74.0330718,41.4420482,"{-74.054163,41.419344,-74.015922,41.460062}"
2021,3625923,place,"Fishers Island, NY",-71.9927957,41.2676808,"{-72.038076,41.249508,-71.922213,41.292294}"
2021,3625934,place,"Fishers Landing, NY",-76.0082288,44.281138,"{-76.022021,44.265099,-75.996368,44.288078}"
2021,3625967,place,"Fishkill, NY",-73.8931308,41.533908,"{-73.911134,41.524716,-73.878506,41.542511}"
2021,3626121,place,"Flanders, NY",-72.604235,40.8887553,"{-72.649067,40.868076,-72.556155,40.922406}"
2021,3626209,place,"Fleischmanns, NY",-74.5348265,42.1549252,"{-74.549801,42.150395,-74.518352,42.162618}"
2021,3626264,place,"Floral Park, NY",-73.7028241,40.7219521,"{-73.722394,40.712852,-73.687896,40.737555}"
2021,3626319,place,"Florida, NY",-74.3542019,41.3306407,"{-74.373281,41.314862,-74.330944,41.346694}"
2021,3626352,place,"Flower Hill, NY",-73.6755675,40.807495,"{-73.695706,40.797156,-73.652644,40.817303}"
2021,3626418,place,"Fly Creek, NY",-74.9842101,42.7194043,"{-75.004053,42.708832,-74.962635,42.732384}"
2021,3626462,place,"Fonda, NY",-74.3728689,42.9533835,"{-74.383296,42.949254,-74.357708,42.958614}"
2021,3626561,place,"Forest Home, NY",-76.4685171,42.4518954,"{-76.474952,42.448447,-76.45929,42.457616}"
2021,3626649,place,"Forestville, NY",-79.1754905,42.4691029,"{-79.186465,42.461303,-79.165849,42.479248}"
2021,3626704,place,"Fort Ann, NY",-73.4905129,43.4157311,"{-73.498601,43.409374,-73.484468,43.420205}"
2021,3626726,place,"Fort Covington, NY",-74.4998853,44.9758019,"{-74.572098,44.945018,-74.424766,44.999027}"
2021,3626759,place,"Fort Drum, NY",-75.7877626,44.0447085,"{-75.838131,44.017821,-75.692937,44.078366}"
2021,3626770,place,"Fort Edward, NY",-73.5826172,43.2686175,"{-73.600981,43.251405,-73.568183,43.279498}"
2021,3626880,place,"Fort Johnson, NY",-74.236342,42.9580226,"{-74.250591,42.953666,-74.220571,42.966615}"
2021,3626902,place,"Fort Montgomery, NY",-73.9871804,41.3428653,"{-74.002251,41.326204,-73.969102,41.356229}"
2021,3626924,place,"Fort Plain, NY",-74.626804,42.9326583,"{-74.641268,42.919496,-74.612325,42.944257}"
2021,3626946,place,"Fort Salonga, NY",-73.2955874,40.9114129,"{-73.351436,40.881156,-73.231202,40.935497}"
2021,3627133,place,"Fowlerville, NY",-77.8480568,42.8939576,"{-77.868235,42.886813,-77.833048,42.900449}"
2021,3627188,place,"Frankfort, NY",-75.0715825,43.0377535,"{-75.086019,43.026578,-75.058523,43.0491}"
2021,3627221,place,"Franklin, NY",-75.168021,42.3407834,"{-75.17112,42.333494,-75.159437,42.349093}"
2021,3627309,place,"Franklin Square, NY",-73.6774781,40.7001927,"{-73.692399,40.682982,-73.661028,40.71799}"
2021,3627331,place,"Franklinville, NY",-78.4547656,42.3347456,"{-78.464061,42.326266,-78.444806,42.347235}"
2021,3627419,place,"Fredonia, NY",-79.3319004,42.4406582,"{-79.354446,42.423988,-79.307904,42.457016}"
2021,3627452,place,"Freedom Plains, NY",-73.7986203,41.6653658,"{-73.812196,41.657696,-73.787102,41.681437}"
2021,3627485,place,"Freeport, NY",-73.5849926,40.652407,"{-73.6038,40.623373,-73.564632,40.673548}"
2021,3627529,place,"Freeville, NY",-76.3471618,42.50841,"{-76.356464,42.503719,-76.335053,42.519081}"
2021,3627672,place,"Frewsburg, NY",-79.1336873,42.0560553,"{-79.178373,42.047132,-79.11903,42.073316}"
2021,3627694,place,"Friendship, NY",-78.1418111,42.2055523,"{-78.191475,42.188852,-78.111873,42.220012}"
2021,3627815,place,"Fulton, NY",-76.4197385,43.3191638,"{-76.445897,43.299168,-76.390382,43.338708}"
2021,3627859,place,"Fultonville, NY",-74.3697781,42.9462289,"{-74.380858,42.941775,-74.358262,42.95026}"
2021,3627969,place,"Gainesville, NY",-78.1346587,42.6414941,"{-78.14895,42.635251,-78.12423,42.647441}"
2021,3628035,place,"Galeville, NY",-76.1877879,43.0866655,"{-76.206134,43.071867,-76.166974,43.100759}"
2021,3628101,place,"Galway, NY",-74.0318378,43.018516,"{-74.037407,43.014522,-74.026303,43.022542}"
2021,3628138,place,"Gananda, NY",-77.3374847,43.126168,"{-77.373949,43.116251,-77.292627,43.146669}"
2021,3628145,place,"Gang Mills, NY",-77.1276093,42.1603747,"{-77.148934,42.131048,-77.096171,42.1732}"
2021,3628178,place,"Garden City, NY",-73.6453981,40.7257555,"{-73.682935,40.707317,-73.608705,40.743004}"
2021,3628189,place,"Garden City Park, NY",-73.663307,40.7429305,"{-73.673277,40.733995,-73.651299,40.75321}"
2021,3628200,place,"Garden City South, NY",-73.6604747,40.7121528,"{-73.665707,40.705658,-73.651074,40.717574}"
2021,3628244,place,"Gardiner, NY",-74.1478962,41.6795167,"{-74.166329,41.658399,-74.125519,41.703047}"
2021,3628310,place,"Gardnertown, NY",-74.0572227,41.5395739,"{-74.082453,41.509818,-74.034708,41.563073}"
2021,3628376,place,"Garrattsville, NY",-75.169089,42.6524289,"{-75.182943,42.633612,-75.152694,42.664785}"
2021,3628431,place,"Gasport, NY",-78.5846555,43.1893313,"{-78.596685,43.175845,-78.557129,43.208363}"
2021,3628453,place,"Gates, NY",-77.6923588,43.1563793,"{-77.71156,43.14709,-77.671499,43.164855}"
2021,3628618,place,"Geneseo, NY",-77.809548,42.79902,"{-77.831584,42.787398,-77.785466,42.813773}"
2021,3628640,place,"Geneva, NY",-76.9827223,42.8634882,"{-77.011309,42.837811,-76.963263,42.890456}"
2021,3628761,place,"Germantown, NY",-73.8880212,42.1359452,"{-73.910084,42.10942,-73.865547,42.158107}"
2021,3628860,place,"Ghent, NY",-73.6193598,42.3235208,"{-73.631331,42.315228,-73.602309,42.33864}"
2021,3628959,place,"Gilbertsville, NY",-75.3226094,42.46933,"{-75.33514,42.462379,-75.310996,42.477428}"
2021,3628990,place,"Gilgo, NY",-73.3837752,40.6361511,"{-73.425346,40.600725,-73.310144,40.6605}"
2021,3629014,place,"Glasco, NY",-73.9466718,42.0459587,"{-73.971702,42.030268,-73.932763,42.060129}"
2021,3629058,place,"Glen Aubrey, NY",-76.0002919,42.2622842,"{-76.019496,42.251659,-75.985288,42.276033}"
2021,3629113,place,"Glen Cove, NY",-73.6447811,40.8847565,"{-73.694448,40.846082,-73.590693,40.950821}"
2021,3629245,place,"Glen Head, NY",-73.6180177,40.8449175,"{-73.63571,40.829958,-73.590248,40.856978}"
2021,3629322,place,"Glen Park, NY",-75.9583975,44.0030697,"{-75.973644,43.996621,-75.934562,44.00577}"
2021,3629333,place,"Glens Falls, NY",-73.6452865,43.3111604,"{-73.674097,43.289572,-73.619579,43.327097}"
2021,3629338,place,"Glens Falls North, NY",-73.683801,43.3348066,"{-73.729213,43.313218,-73.62727,43.357245}"
2021,3629421,place,"Glenwood Landing, NY",-73.6377361,40.829451,"{-73.651787,40.818075,-73.625097,40.837168}"
2021,3629443,place,"Gloversville, NY",-74.3458154,43.049244,"{-74.376629,43.018273,-74.322022,43.075579}"
2021,3629476,place,"Golden's Bridge, NY",-73.6704159,41.2901717,"{-73.685231,41.271994,-73.647559,41.302727}"
2021,3629509,place,"Gordon Heights, NY",-72.962088,40.8636465,"{-72.978577,40.850601,-72.957252,40.879387}"
2021,3629520,place,"Gorham, NY",-77.1357767,42.8002594,"{-77.165681,42.784242,-77.123085,42.811303}"
2021,3629542,place,"Goshen, NY",-74.3268547,41.4016472,"{-74.354977,41.382313,-74.305868,41.420387}"
2021,3629597,place,"Gouverneur, NY",-75.4660346,44.3365729,"{-75.492153,44.324123,-75.443834,44.348731}"
2021,3629630,place,"Gowanda, NY",-78.9345176,42.4604276,"{-78.943967,42.448407,-78.918164,42.475738}"
2021,3629707,place,"Grahamsville, NY",-74.5522524,41.8527509,"{-74.574006,41.842191,-74.531502,41.864946}"
2021,3629872,place,"Grand View-on-Hudson, NY",-73.9208993,41.0629027,"{-73.922374,41.051421,-73.918836,41.076171}"
